node,node_type,in_degree,out_degree,total_degree,betweenness,pagerank,in_cycle,scc_id,scc_size
Ulcer,regular,7,0,7,0.000000,0.000352,False,196,1
Ulcerative_Colitis,regular,1,0,1,0.000000,0.000235,False,648,1
Unconscious_State,regular,1,0,1,0.000000,0.000303,False,291,1
Unilateral_nephrectomy,regular,0,1,1,0.000000,0.000212,False,1495,1
Unilateral_renal_artery_stenosis,regular,0,1,1,0.000000,0.000212,False,1496,1
Uranyl_Nitrate,regular,0,1,1,0.000000,0.000212,False,1497,1
Ureteral_obstruction,regular,0,3,3,0.000000,0.000212,False,1498,1
Ureteropelvic_junction_obstruction,regular,0,1,1,0.000000,0.000212,False,1499,1
Urethane,regular,0,1,1,0.000000,0.000212,False,1501,1
Uric_Acid,regular,0,1,1,0.000000,0.000212,False,1502,1
Urinary_tract_infection,regular,5,0,5,0.000000,0.000303,False,399,1
Uveitis,regular,2,0,2,0.000000,0.000231,False,728,1
VP_16,regular,0,1,1,0.000000,0.000212,False,1503,1
Vaccination,regular,0,3,3,0.000000,0.000212,False,1504,1
Vaccines,regular,0,9,9,0.000000,0.000212,False,1505,1
Vaccines_DNA,regular,0,1,1,0.000000,0.000212,False,1506,1
Valproate,regular,0,1,1,0.000000,0.000212,False,1507,1
Vancomycin_resistant_enterococcus,regular,0,1,1,0.000000,0.000212,False,1508,1
Varicocele,regular,0,1,1,0.000000,0.000212,False,1509,1
Vas_Occlusion,regular,0,3,3,0.000000,0.000212,False,1510,1
Vascular_Diseases,regular,1,3,4,0.000000,0.000584,True,127,98
Vascular_occlusion,regular,0,3,3,0.000000,0.000212,False,1511,1
Vasoconstrictor_Agents,regular,0,1,1,0.000000,0.000212,False,1512,1
Vasodilation,regular,13,0,13,0.000000,0.000848,False,198,1
Venoms,regular,0,5,5,0.000000,0.000212,False,1513,1
Venous_Thromboembolism,regular,0,1,1,0.000000,0.000212,False,1514,1
Ventricular_Dysfunction_Left,regular,2,1,3,0.000000,0.000808,True,127,98
Ventricular_Premature_Complexes,regular,0,1,1,0.000000,0.000212,False,1515,1
Ventricular_arrhythmia,regular,1,1,2,0.000000,0.000285,False,90,1
Ventricular_hypertrophy,regular,1,0,1,0.000000,0.000584,False,100,1
Vertebral_Artery_Dissection,regular,0,1,1,0.000000,0.000212,False,1516,1
Vibrio_cholerae,regular,0,2,2,0.000000,0.000212,False,1517,1
Vibrio_parahaemolyticus,regular,0,1,1,0.000000,0.000212,False,1518,1
Vibrio_vulnificus,regular,0,1,1,0.000000,0.000212,False,1519,1
Vincristine,regular,0,2,2,0.000000,0.000212,False,1520,1
Viremia,regular,1,0,1,0.000000,0.000217,False,1521,1
Virilism,regular,1,0,1,0.000000,0.000303,False,288,1
Virulence_Factors,regular,0,1,1,0.000000,0.000212,False,1522,1
Virus,regular,0,36,36,0.000000,0.000212,False,1524,1
Vision,regular,1,0,1,0.000000,0.000624,False,121,1
Vitamin_D,regular,0,1,1,0.000000,0.000212,False,1525,1
Vitamin_D_Deficiency,regular,0,4,4,0.000000,0.000212,False,1526,1
Vitamin_K_3,regular,0,1,1,0.000000,0.000212,False,1527,1
Vomiting,regular,2,0,2,0.000000,0.000225,False,546,1
WDTC1,regular,0,1,1,0.000000,0.000212,False,1528,1
Water,regular,0,3,3,0.000000,0.000212,False,1529,1
Water_consumption,regular,2,0,2,0.000000,0.000311,False,304,1
Weight_Gain,regular,3,0,3,0.000000,0.000416,False,337,1
Werner_Syndrome,regular,1,0,1,0.000000,0.000214,False,1151,1
West_Nile_virus,regular,0,1,1,0.000000,0.000212,False,1530,1
Wiskott_Aldrich_Syndrome,regular,1,0,1,0.000000,0.000214,False,1152,1
Wound_Healing,regular,1,0,1,0.000000,0.000550,False,37,1
Wounds_and_Injuries,regular,0,21,21,0.000000,0.000212,False,1532,1
X_linked_agammaglobulinemia,regular,1,0,1,0.000000,0.000214,False,1153,1
Xenobiotics,regular,0,1,1,0.000000,0.000212,False,1533,1
Xerostomia,regular,2,0,2,0.000000,0.000245,False,1265,1
Xylella_fastidiosa,regular,0,1,1,0.000000,0.000212,False,1534,1
Xylene,regular,0,2,2,0.000000,0.000212,False,1535,1
Yersinia_pestis,regular,0,2,2,0.000000,0.000212,False,1536,1
Zearalenone,regular,0,2,2,0.000000,0.000212,False,1537,1
Zinc,regular,0,3,3,0.000000,0.000212,False,1538,1
Zoonoses,regular,2,0,2,0.000000,0.000283,False,400,1
Zymosan,regular,0,4,4,0.000000,0.000212,False,1539,1
acrylamide,regular,0,1,1,0.000000,0.000212,False,1540,1
adenine,regular,0,2,2,0.000000,0.000212,False,1541,1
agonists,regular,0,16,16,0.000000,0.000212,False,1544,1
alanosine,regular,0,1,1,0.000000,0.000212,False,1545,1
alpha_Synuclein,regular,0,4,4,0.000000,0.000212,False,1546,1
aluminum_chloride,regular,0,1,1,0.000000,0.000212,False,1547,1
anthracene,regular,0,5,5,0.000000,0.000212,False,1548,1
aorta_constriction,regular,0,1,1,0.000000,0.000212,False,1549,1
apoptogenic_cytochrome_c_release_channel_activity,regular,0,1,1,0.000000,0.000212,False,1550,1
arginine_methyl_ester,regular,0,1,1,0.000000,0.000212,False,1551,1
arsenic_trioxide,regular,0,1,1,0.000000,0.000212,False,1552,1
arsenite,regular,0,1,1,0.000000,0.000212,False,1553,1
barium_chloride,regular,0,1,1,0.000000,0.000212,False,1554,1
beta_Thalassemia,regular,1,0,1,0.000000,0.000214,False,1154,1
beta_site_APP_cleaving_enzyme_1_BACE1,regular,0,1,1,0.000000,0.000212,False,1555,1
bevacizumab,regular,0,1,1,0.000000,0.000212,False,1556,1
bisphenol_A,regular,0,2,2,0.000000,0.000212,False,1557,1
bortezomib,regular,0,2,2,0.000000,0.000212,False,1558,1
c_myc_Genes_MYC,regular,0,1,1,0.000000,0.000212,False,1559,1
cardiac_muscle_cell_hypertrophy,regular,1,0,1,0.000000,0.000221,False,305,1
caspase,regular,0,2,2,0.000000,0.000212,False,1560,1
caspase_3,regular,0,1,1,0.000000,0.000212,False,1561,1
caspase_3_activity,regular,0,1,1,0.000000,0.000212,False,1562,1
caspase_8,regular,0,1,1,0.000000,0.000212,False,1563,1
caspase_9,regular,0,1,1,0.000000,0.000212,False,1564,1
caspase_activation,regular,0,1,1,0.000000,0.000212,False,1565,1
castor_oil,regular,0,1,1,0.000000,0.000212,False,1566,1
celecoxib,regular,0,1,1,0.000000,0.000212,False,1567,1
cell_injury,regular,8,0,8,0.000000,0.000301,False,754,1
chemokine,regular,0,2,2,0.000000,0.000212,False,1568,1
cobaltous_chloride,regular,0,1,1,0.000000,0.000212,False,1569,1
cytokine,regular,0,23,23,0.000000,0.000212,False,1570,1
cytotoxicity,regular,15,0,15,0.000000,0.000428,False,177,1
deoxynivalenol,regular,0,2,2,0.000000,0.000212,False,1571,1
depolarization,regular,11,0,11,0.000000,0.000787,False,91,1
dimazine,regular,0,4,4,0.000000,0.000212,False,1572,1
docetaxel,regular,0,1,1,0.000000,0.000212,False,1573,1
end_organ_damage,regular,1,0,1,0.000000,0.000584,False,101,1
epigallocatechin_gallate,regular,0,1,1,0.000000,0.000212,False,1574,1
epithelial_to_mesenchymal_transition,regular,2,0,2,0.000000,0.000333,False,1439,1
erastin,regular,0,1,1,0.000000,0.000212,False,1575,1
ferric_chloride,regular,0,1,1,0.000000,0.000212,False,1576,1
fibrosarcoma,regular,1,0,1,0.000000,0.000273,False,1083,1
follow_up,regular,2,0,2,0.000000,0.001000,False,102,1
free_radical_oxygen,regular,0,1,1,0.000000,0.000212,False,1577,1
fungus,regular,0,3,3,0.000000,0.000212,False,1578,1
gamma_Aminobutyric_Acid,regular,0,1,1,0.000000,0.000212,False,1579,1
gamma_secretase,regular,0,1,1,0.000000,0.000212,False,1580,1
gefitinib,regular,0,1,1,0.000000,0.000212,False,1581,1
gemcitabine,regular,0,1,1,0.000000,0.000212,False,1582,1
gene_therapy,regular,0,5,5,0.000000,0.000212,False,1583,1
glucose_high,regular,0,1,1,0.000000,0.000212,False,1584,1
granzyme_B_GZMB,regular,0,1,1,0.000000,0.000212,False,1585,1
hearing_impairment,regular,6,0,6,0.000000,0.000736,False,122,1
hemolysis,regular,1,0,1,0.000000,0.000215,False,1266,1
hepatotoxin,regular,0,1,1,0.000000,0.000212,False,1586,1
homocysteine,regular,0,5,5,0.000000,0.000212,False,1587,1
hydrochloride,regular,0,1,1,0.000000,0.000212,False,1588,1
imatinib,regular,0,1,1,0.000000,0.000212,False,1589,1
imbalance,regular,0,5,5,0.000000,0.000212,False,1590,1
imiquimod,regular,0,4,4,0.000000,0.000212,False,1591,1
inhibitors,regular,0,8,8,0.000000,0.000212,False,1592,1
insulin_secretion,regular,2,0,2,0.000000,0.000284,False,349,1
insulinoma,regular,0,1,1,0.000000,0.000212,False,1593,1
irinotecan,regular,0,2,2,0.000000,0.000212,False,1594,1
isoniazid,regular,0,2,2,0.000000,0.000212,False,1595,1
lambda_Carrageenan,regular,0,1,1,0.000000,0.000212,False,1596,1
letrozole,regular,0,1,1,0.000000,0.000212,False,1597,1
leukemia,regular,1,0,1,0.000000,0.000217,False,1523,1
loss_bone,regular,8,0,8,0.000000,0.000519,False,230,1
lymphocyte_proliferation,regular,1,0,1,0.000000,0.000258,False,570,1
mastitis,regular,4,0,4,0.000000,0.000270,False,743,1
microbial,regular,0,2,2,0.000000,0.000212,False,1598,1
microglial_cell_activation,regular,1,0,1,0.000000,0.000215,False,1028,1
mitochondrial_processing_peptidase_activity,regular,0,1,1,0.000000,0.000212,False,1599,1
motilin_MLN,regular,0,1,1,0.000000,0.000212,False,1600,1
myocardial_injury,regular,2,0,2,0.000000,0.000230,False,984,1
neuron_loss,regular,0,1,1,0.000000,0.000212,False,1601,1
neuronal,regular,0,1,1,0.000000,0.000212,False,1602,1
neuropeptide_Y_NPY,regular,0,1,1,0.000000,0.000212,False,1603,1
olanzapine,regular,0,1,1,0.000000,0.000212,False,1604,1
oligodendrocyte_myelin_glycoprotein_MOG,regular,0,1,1,0.000000,0.000212,False,1605,1
oocyte_maturation,regular,1,0,1,0.000000,0.000224,False,1542,1
oridonin,regular,0,1,1,0.000000,0.000212,False,1606,1
oxaliplatin,regular,0,3,3,0.000000,0.000212,False,1607,1
oxidized_low_density_lipoprotein,regular,0,7,7,0.000000,0.000212,False,1608,1
parathyroid_hormone_related_protein,regular,0,1,1,0.000000,0.000212,False,1609,1
particle,regular,0,7,7,0.000000,0.000212,False,1610,1
pathologic_fistula,regular,1,0,1,0.000000,0.000221,False,1531,1
phenylhydrazine,regular,0,1,1,0.000000,0.000212,False,1611,1
polyphenols,regular,0,1,1,0.000000,0.000212,False,1612,1
positive_regulation_of_NF_kappaB_transcription_factor_activity,regular,1,0,1,0.000000,0.000215,False,1029,1
potassium_oxonate,regular,0,1,1,0.000000,0.000212,False,1613,1
presenilin,regular,0,1,1,0.000000,0.000212,False,1614,1
presenilin_1,regular,0,1,1,0.000000,0.000212,False,1615,1
pristane,regular,0,1,1,0.000000,0.000212,False,1616,1
pulmonary_complications,regular,0,1,1,0.000000,0.000212,False,1617,1
receptor,regular,0,8,8,0.000000,0.000212,False,1618,1
release_of_sequestered_calcium_ion_into_cytoplasm,regular,1,0,1,0.000000,0.000224,False,1543,1
remifentanil,regular,0,2,2,0.000000,0.000212,False,1619,1
resistin_RETN,regular,0,1,1,0.000000,0.000212,False,1620,1
resveratrol,regular,0,1,1,0.000000,0.000212,False,1621,1
sarcoma,regular,1,0,1,0.000000,0.000273,False,1084,1
sevoflurane,regular,0,3,3,0.000000,0.000212,False,1622,1
shikonin,regular,0,1,1,0.000000,0.000212,False,1623,1
skin_disorder,regular,1,0,1,0.000000,0.000214,False,1155,1
sorafenib,regular,0,4,4,0.000000,0.000212,False,1624,1
sphingosine_1_phosphate,regular,0,1,1,0.000000,0.000212,False,1625,1
survivin,regular,0,1,1,0.000000,0.000212,False,1626,1
tau_Proteins,regular,0,1,1,0.000000,0.000212,False,1627,1
temozolomide,regular,0,1,1,0.000000,0.000212,False,1628,1
tert_Butylhydroperoxide,regular,0,2,2,0.000000,0.000212,False,1629,1
toxicant,regular,0,1,1,0.000000,0.000212,False,1630,1
trastuzumab,regular,0,1,1,0.000000,0.000212,False,1631,1
trichostatin_A,regular,0,1,1,0.000000,0.000212,False,1632,1
trimethyltin,regular,0,1,1,0.000000,0.000212,False,1633,1
triptolide,regular,0,1,1,0.000000,0.000212,False,1634,1
tumor_growth,regular,1,1,2,0.000000,0.000489,True,162,4
unfolded_protein_response,regular,0,1,1,0.000000,0.000212,False,1635,1
ursolic_acid,regular,0,1,1,0.000000,0.000212,False,1636,1
vascular_factor,regular,0,1,1,0.000000,0.000212,False,1637,1
wave,regular,0,1,1,0.000000,0.000212,False,1638,1
